Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
158865.0,-0.168758363307556,0.141742727021681,0.676525620503493,1.24524319969189,0.521960744153534,0.277140554699181,0.201713590742797,0.165155677605658,0.273657678017981,0.0050160571757839,0.0811602532213264,1.18644323966162,0.163646921501156,-0.231944788638892,-1.74019638410427,-0.608357421906427,-0.144179253790032,-0.131836247070617,1.45666873723615,-0.188298055767403,-0.363154658331401,-0.659793451232476,0.681211144072228,-0.469997245824191,-1.17246536942344,-1.0947171522704,0.17346588659685,0.105113751699303,12.77,0
4250.0,1.01598189195703,0.254365413366721,0.620038757927945,1.49460356655919,0.470163144353167,1.25592243080307,-0.226799459306002,0.295974720939254,1.41147314321717,-0.664401092369777,1.58631682783907,-1.12645870459656,2.2476986498977,1.44099121765213,-0.113143575180978,-1.86287511716758,1.99180868627233,-2.41358788279666,-1.89031748392887,-0.310060594868225,-0.133387580998227,0.273829048179801,0.0838199992094743,-0.666218986581373,0.385798228425459,-0.274220652326891,0.075576051206245,0.0020122639190816,1.0,0
50851.0,0.91633553837428,-0.684381705103232,2.06814036680932,1.77005897465012,-1.61747835218952,0.915900069687218,-1.27157688261648,0.500845722462805,1.94859499494517,-0.513947270005404,-1.02677739646103,0.852206677562278,-0.448410211677658,-1.11764406872814,-1.16004527800475,-0.800477521405734,0.666635155608342,-0.459771289024365,-0.408995399992344,-0.114871871677108,0.160637790880032,0.913298226067792,-0.131712856591629,0.472410523644973,0.446269879161379,-0.110101800528832,0.130166354121504,0.0497515083915957,59.35,0
2428.0,-0.322984131968254,0.711643600942309,0.896844368569247,-2.15272907452942,0.429933792054456,-1.21549068954998,1.17494872722504,-0.421006511206635,0.841764215948796,-1.15404065510274,-0.757533623232946,0.151177628656699,0.0422579502259905,0.0156962388001168,0.901189794417479,-0.443742116883789,-0.761340668356206,0.183879348428499,0.0853489372655243,0.0572454123163629,0.0296476511163277,0.476990938168687,-0.359697872707364,-0.104291613850874,0.145479791515898,-0.809105160283306,0.239336902260192,-0.0183675980487125,1.0,0
48865.0,1.37618142839797,-0.479374323098814,0.0546709124855693,-0.638373811504626,-0.812111117899263,-0.924754530459031,-0.257462096440449,-0.297939580944764,-0.976779714193454,0.673900849190197,-0.751912949161983,-0.0705154674613582,0.774118751560459,0.0563662280438175,0.829483566366199,-1.24256241242517,-0.167595602617234,0.943115134941779,-0.635838984960283,-0.382189377420002,-0.388852059458264,-0.673757322984918,-0.029378973021034,0.0677119666165009,0.326614384713929,1.05851763009347,-0.0686830157279523,0.0068092520347168,36.28,0
139222.0,0.346700144850974,0.332996216064391,-0.465354919371675,-1.26110751738649,0.427313998153586,-1.50413108575066,0.631725702187718,-0.414373009021513,-1.39841287388035,-0.230435639147483,-0.321760571088385,-0.380907900733038,1.10525256497963,-1.55675804495473,-0.533985643176103,0.787552394697847,1.32785944163031,-1.27129533434067,0.899169145024972,0.184564493512714,0.0986521457736092,0.320391922337287,0.0321468372872306,-0.0183142895686028,-0.603574349968637,-0.33962411669444,0.123191763654794,0.128874545580095,15.0,0
67675.0,1.15024721891071,-0.618380067217711,0.989080434558981,-0.426904855039363,-1.30889565157309,-0.40959530184923,-0.633450130154381,0.0184512385952343,2.2675941429285,-1.28497535501482,-0.875364786904522,1.30559032281251,0.329854134650315,-0.722944966924276,-0.35992659511002,-1.17998158242725,0.370524909932712,-0.0957682197855425,0.95704624453528,-0.0469326669331611,0.0454730713606999,0.589179386256123,-0.219128155076151,0.472831435765289,0.788941293624511,-0.4798082810054,0.10538796013129,0.0357339457255496,37.0,0
29862.0,1.29685563583034,0.299206445687775,-0.154712676449022,0.29934775550635,0.286950155842652,-0.0717614431171236,-0.0183219996632448,-0.0014391666965894,-0.199490769555161,-0.12203693474776,0.646834220742486,0.722213581851558,0.691884434182728,-0.22998584227465,0.440865338492984,0.999304022136221,-0.700458385808456,0.53471607175129,0.529186788227671,-0.0106555881562376,-0.309025785280908,-0.903955867030847,-0.031202582229057,-0.868536851262048,0.353769382597954,0.148281847680801,-0.0260654830834717,0.0094563324705037,1.29,0
132235.0,-1.00214784566579,0.806109029612317,2.79755032280857,4.26993822773454,-0.138641764534185,1.64174394368821,-0.150809453198988,0.300641697040063,-0.75471926821678,1.88401786159671,-1.89370905320276,-1.61802753422823,-0.391113177681478,-0.601136651852421,1.61374994963304,0.736218212823868,-0.462954973497621,1.22103190934761,1.11163122362716,0.562414073593682,0.0353269774632816,0.583284491172319,-0.11900059821283,-0.745632015093768,0.158749218022433,0.596469036284511,0.385511982143897,-0.0035511884557271,80.62,0
61895.0,1.09490088386669,-0.004198504690224,1.41489995890428,1.26755557334712,-0.937817533158807,0.024429741364802,-0.588058097493871,0.165591583514274,0.46448965342863,-0.063155751643679,1.26482942598721,1.77849783100575,0.926798482968341,-0.352218881375618,-0.649069198826256,0.16670056411944,-0.481937377457031,0.241144618402301,-0.0062562849902733,-0.063873029380687,0.0148736889459905,0.260572680770148,-0.0047523692295884,0.5611586261396,0.391313270427287,-0.442214271540817,0.075526957995528,0.0323913852814615,9.99,0
24460.0,-0.423891019663023,-0.359135542668447,1.87828866271372,-2.23871215354844,-0.845037465237309,-0.872050376893662,-0.407094295528623,-0.0765974322672992,-1.28957389312759,0.577857690588763,1.98441989122135,-3.2461559854978,1.26480167135636,1.32971558171157,-1.48084029371182,-0.11398107551847,0.845885992372029,0.839886199454748,-0.779781355419083,-0.386883945364495,-0.197435034129671,-0.116760827190344,-0.0524542336106176,0.420200824844404,-0.189377994829131,-0.446736483240027,0.070547298740135,0.106009851035475,15.0,0
30668.0,-0.228120351216394,1.26556861402525,0.972518973801364,0.863821754717363,0.55850642256594,-0.979832206603157,1.19967248937228,-0.344276168600008,-1.09600594436796,-0.233612833944492,-0.317273238353693,0.426390452322852,1.02275757022481,0.320120130572997,0.679274314845038,-0.641317320803727,-0.123317257662661,-0.230843117411708,0.552437815656379,0.0645284900780012,0.140265742759016,0.501821573968584,-0.250813958477962,0.43967257403384,0.0281780785105936,-0.290970961004132,0.146209819370739,0.147695901430224,5.43,0
123305.0,-1.60351284018765,-1.38730990114424,0.294930827289268,0.454583742796844,2.99151742828919,0.312286926895742,-0.346436293161414,0.550157873339107,-0.39494974208814,-0.391954484331763,0.56522477617964,0.799080997875202,0.0148405844284435,0.428694563932557,-0.225724554889872,-0.715608318640439,-0.178729875826418,-0.43320131590091,-1.26275190768103,0.377241322858655,0.629869782737825,1.35813420563528,0.0482516408577889,-1.61757429981171,0.623597328449766,-0.198752878677947,-0.0338657836948695,-0.0120391447660089,80.3,0
117232.0,2.22311782250293,-0.696643861939608,-1.62697209841826,-1.20758808580428,-0.0226981109771188,-0.42232971487476,-0.419231446664704,-0.207259937097995,-0.889764591228757,1.01959069057461,0.786525963979922,0.285748705413524,0.979869509123384,0.0322276300965496,-0.381732742003893,1.19923249669221,-0.332755780522581,-0.719862117234878,0.887973145336701,0.0729615093947371,0.458677651598127,1.30914365268525,-0.0554014558158283,0.361479770218333,0.278123324470432,0.0400508439261278,-0.0435837132492826,-0.0714236654536256,15.0,0
14324.0,-0.38298231993943,2.69296570365087,-1.79051599943572,1.78923372833971,0.905397084160337,-1.31668989316585,0.0425216270604426,-3.87892386592601,1.27537507107863,-0.880816744179936,2.25306208415039,-2.20020465001452,2.58066215963106,-2.50357956479959,0.159612443755238,0.56922057437785,3.73761432653093,1.53578171787902,-0.795842837575959,-0.502619771654684,2.77086161707756,-1.19905069359386,0.594864888775887,0.279194709190859,-0.444104889720166,-0.491569363832325,-0.0564291412363846,-0.17223842825429,0.89,0
96531.0,2.02240835738904,-0.203844665776046,-0.946632674993362,0.510686245890683,-0.21828778946821,-0.922007700129871,-0.0874408517294089,-0.337311886132257,2.46458870959225,-0.574691695111866,-0.0985902029899392,-2.07140769502734,1.29108891058706,1.53748377130505,-1.10450092020011,-0.730599201349031,0.757360374401227,-0.229271861530881,-0.0041057815412892,-0.291376923434614,-0.0616661818781195,0.377450599484217,0.0472703565349755,-0.0173875404276823,0.150725807453453,0.158650369793954,-0.0530617245996002,-0.0681079402441674,14.7,0
39292.0,-0.998298807279836,-0.422690773861629,1.96276740111779,0.111867343189749,-0.731127825475827,3.61020686714968,0.821970766523561,0.540557525943609,1.28951912453023,-1.0525164466005,-1.27418765511965,0.0761581168193626,-0.738757748183982,-1.21460175642125,-0.563670742724225,-1.67543018066367,1.27286465516117,-2.03022026774626,-0.505495943568847,-0.0967577041645501,-0.119736361994561,0.422571639096654,0.0899136150745654,-1.74381798409807,-0.367864590208111,0.594484929011963,0.023853488122878,-0.193941325830621,307.7,0
62996.0,-4.42172522070826,-1.4950911217074,-0.74225287789311,-2.49958597729342,-1.80751079337729,-2.15093980077744,-0.302129753976688,0.877621180674447,-0.761324085373148,-1.42266615371049,-0.63470970409677,0.745097188215032,0.458676982881445,1.1519566938878,0.824184092550742,-1.32867062935761,0.471624258698974,1.0507495411422,-0.937426423594686,-0.850975221997882,-0.265812854675467,-1.09678090003741,-0.994728982964427,0.783362412464244,0.261917254425287,-0.393077581998136,-1.15395962222717,-0.556225217696476,81.2,0
85450.0,-0.681508780067425,1.26047591736874,1.55068597330574,2.97101668142495,-0.561567541697272,0.21033321827358,0.171498370644537,0.613001981446201,-1.58054738244181,0.529653645585982,0.779671594306786,0.0455865325150524,-1.07393576378892,0.825400567499463,-0.209139771641354,-0.0417582995827196,0.304037223374779,0.397037703347666,1.28272818980857,0.0470750082479372,0.0168398848544205,-0.164400349763004,0.162492308331089,0.486470364092673,-0.533706692487885,0.0024323391698005,0.0120283028621479,0.0836942033304696,56.71,0
135184.0,1.74751992544876,0.295832365959484,-0.219971627625827,3.85276015059238,0.0923653933813833,0.156288594800161,-0.0009757718354316,-0.0286639411791544,-0.813841159858378,1.35653999768349,-0.813448319828126,0.305363974143966,0.796655308482793,-0.102889864030403,-0.684416007754371,0.917319137889787,-0.791519211632383,-0.487952321721335,-1.74513015037079,-0.077650339884596,0.0692986718651662,0.0920905964916987,0.257029734506816,1.12288498471757,-0.247499910296306,-0.184965693893361,-0.0240033078776359,-0.0128718342159789,75.63,0
25186.0,-0.163028351347598,1.00494577643741,2.42678892523154,2.30622748812108,-0.196707840680193,0.189676552048113,-0.015798833615283,0.0607369864353608,0.707303650759483,-0.180021608173007,0.130646837796632,-1.9879757861638,3.02149998182282,0.737954654289465,-1.01243437477962,0.678489638524344,0.0275546398683126,0.298935228734818,-1.18042630822138,-0.0668762486983165,0.0170880583349365,0.420761258021584,0.0575186369288314,0.342664649094712,-0.733371688594501,-0.189083073798126,0.127605409033595,0.112902291338893,10.89,0
134840.0,1.82671281211787,-1.66828152731775,-1.08780274406319,-0.981424027427566,-0.833875275681889,0.221384652094502,-0.894359335967946,0.0505626584052422,-0.0235747447378855,0.826864440894364,-0.102244625590783,-0.292387745748331,0.0283771844566025,-0.243000478080722,-0.344458021269087,1.64263836042875,-0.429255599471521,-0.314414262768517,1.01353685125737,0.366425163645016,0.418306726456557,0.835248954507761,-0.165196755803569,-1.11872366311564,-0.129542611265517,-0.0534747054499602,-0.0288606467712271,-0.0377908631748343,199.0,0
164620.0,2.08867963720169,-0.906518555393469,-0.494681092798258,-0.447399238327469,-0.971470301745469,-0.319272490269653,-0.893639704333739,-0.0266059770095571,-0.0116997204077073,0.797747783986095,-1.08827595277341,-0.0390983628327873,0.266694850709848,-0.186763355044886,0.430579375609585,-1.0423212236036,-0.271743978076668,0.914400448614361,-0.772327185455598,-0.533949688536297,-0.623158309215212,-1.31704739006867,0.538024294010435,0.672698425992159,-0.746299111198949,0.19934607869016,-0.0234805777825678,-0.0288905931228015,29.48,0
137942.0,2.06110677994059,-0.0720393938152799,-1.06728747041909,0.421596998472397,-0.175043589540187,-1.22610769710547,0.164959471590791,-0.318737634480762,0.585953497008486,0.0819400911093647,-0.783887456657351,0.283316694912055,-0.23503243180157,0.335211504505249,0.0720265375156651,-0.0938174435855959,-0.267819625416176,-0.83600171549819,0.144715655352607,-0.243386354949463,-0.291990264636034,-0.721915097444937,0.344726082003216,0.0381729650969572,-0.309709458691074,0.196360066208107,-0.0727015005442439,-0.0604533805412973,1.98,0
73542.0,1.23743635687995,0.710635338610202,-0.349187530301523,1.35349837091198,0.0660319935360084,-1.24934622210817,0.298167487859504,-0.23383503697043,-0.0598121790250399,-0.675530208811902,0.0896622776569682,-0.224927775199926,-0.265321333053049,-1.29525867488896,1.11195745994495,0.605895310090811,0.906297127213596,0.617648536675489,-0.624202006331245,-0.111213245191097,-0.0700760557454522,-0.138806291546809,-0.121076456312203,0.246508261837237,0.684126091364845,-0.326718645625438,0.0339032912572421,0.0570622588838093,1.0,0
44648.0,-1.32986648532179,-0.0043208078478326,1.57624869219351,-0.684482493262241,1.67458168637398,1.32572314908499,0.230714712570465,0.336367345783085,0.389892370913766,-0.666148090663929,-0.409016610386983,0.0020647228556394,-0.794060440185545,-0.33455538223332,0.317796486367242,-1.13919901686729,0.60455377605241,-2.43253178221886,-1.94694664568679,-0.436101165664535,-0.19613090979575,-0.183047363582034,-0.347498808170816,-1.48422428559263,0.251406339439943,0.255614472006258,-0.37802244029489,-0.259514090683517,10.97,0
40091.0,1.18955215934948,0.285188179132535,0.40577178257418,0.724114124187746,-0.379450577464136,-0.798784562657747,-0.0109460717101474,-0.0634184295748067,0.0669609744020632,-0.315617895628602,0.378097118476117,0.215025482860163,-0.250546763423035,-0.160059550509422,1.36594967800424,0.109919527798636,0.414276591345746,-0.805239560945938,-0.676829605616272,-0.148272857412645,-0.243056350545204,-0.688416337582779,0.20373575607356,0.349115257976155,0.0862323921499537,0.105245309995324,-0.0088123778027285,0.0298879734446506,1.98,0
149164.0,2.06108074092692,0.115829262483856,-2.40455079501863,0.301556273541016,0.875179358730047,-0.648941864596654,0.366691911485656,-0.21967589957239,0.0867406022857445,-0.167433865557987,0.79406114724826,0.496138648576847,-0.210667378706594,-0.588558104603276,-0.703558859021749,0.214334722177622,0.344785444105168,0.685188510247654,0.243214273621681,-0.127703405588028,0.211282794826456,0.756683356157136,-0.139348646574185,0.350476811849435,0.419243545137424,0.803470539942195,-0.0945997867275904,-0.0600126861027045,15.0,0
10963.0,1.25010976375702,-0.03976565964678,0.836380751276167,0.317286728227473,-0.851758140579205,-0.814436297754833,-0.47490084226369,-0.167594034115374,1.82269246178197,-0.504116021281333,0.498587442901863,-2.67526251099534,1.25580170684875,1.57986851060382,0.644055875546101,0.529254935857109,0.304886512412317,0.240672439487157,-0.378421664622211,-0.11375524170511,-0.0764966729083626,0.01370889574246,-0.0154055567396121,0.343646321986595,0.196179773403142,1.03599212259317,-0.0931093748798355,0.0041901867345175,15.95,0
137908.0,1.3880009255763,-1.42738676951809,-0.910568696074289,0.420026988360741,-0.731413695873796,-0.117683808002849,-0.154439588048884,-0.123988972657346,0.942992009439068,-0.120253376456699,-0.889686001144971,0.475923304635846,0.917886553156363,-0.156199200138554,0.907915536106615,0.633694053623486,-0.76520173230211,0.152212856998396,-0.400329199987814,0.576186137030573,0.368685994273379,0.436988873001071,-0.10011111428003,0.662463029722155,-0.407022392463273,0.590389868535316,-0.100129476875474,0.0163433617590885,342.72,0
47815.0,-1.19002101833274,0.77057946376971,1.57233856260255,-0.561561959731241,-0.163119712913799,-0.107217232567935,0.196676969775892,0.348882930202069,-0.0793505057328828,-0.397354144443283,0.636687103996916,1.12764500550778,0.798586985911726,-0.260367768731036,-0.916851402244414,0.57538908878956,-0.850826499166389,0.466119536389561,-0.293656460392899,0.0304803439931281,0.177832056753762,0.725002971213928,-0.357744203658182,0.0953177009392837,-0.0101680938254698,0.406820043932413,-0.0528987617514735,-0.179160719048472,29.25,0
130717.0,2.06059530036735,-0.800830243988061,-1.02262690339084,-0.823463898177059,-0.8535883424868,-1.370925682941,-0.332047911676136,-0.36690658730004,-0.926807959389015,1.00032039966639,1.72136870316777,0.715304648219381,0.899977055520125,0.0669494204875012,-0.471633581322997,0.914129984674995,0.0372175550105112,-1.04773994847023,0.457722778386579,0.0986986869743701,0.570816898353233,1.58334658079036,-0.0025283252303461,0.63709576235029,0.098463172915954,0.0136728135587883,-0.0407592364923734,-0.0598920695678145,54.9,0
163290.0,2.30394018642444,-1.34625589819687,-1.72571326027676,-1.78449958241546,-0.586214970665147,-0.517548242629585,-0.762802553480966,-0.31858719684655,-1.553080707457,1.6505051521899,-1.45715633907766,-1.05548685978744,0.903484339100099,-0.249473759279072,0.28129523479848,-0.362047687263138,0.0966859595042957,0.324764319387505,-0.103121909694895,-0.276426495090786,0.0641360340288431,0.554804203109594,-0.0248298520565452,0.111235821449494,0.182649157705665,0.0783285786266368,-0.0225205215178808,-0.0511753435828901,60.0,0
54852.0,1.06212261113627,-0.665786946121614,1.06518148011027,0.12428543428776,-1.11850575697094,0.386431318734173,-0.892591487145657,0.417435149139127,1.16674436941736,-0.298036978877438,0.866949413508286,0.548437845178478,-1.63110345191697,-0.0234068538763644,-0.58172179813638,-0.140564803759906,0.258403996700676,-0.400406599997866,0.39769709564581,-0.129057443817805,-0.15253261498308,-0.326814661272822,0.0868882599950819,0.0651361294541764,-0.029047992744636,0.95616620362804,-0.0370200754620622,0.0031855862313165,40.8,0
51465.0,1.40217159600938,-0.573215799730432,0.0313409489738564,-0.934062771076054,-0.594432299378629,-0.272320831362604,-0.5966388203789,-0.0594919377085329,-1.00822624116433,0.805650148632257,0.697849706186039,-0.117209004801536,0.436451073884937,-0.0497455663677495,0.0515451893855463,1.49057664307356,-0.304739095629847,-0.485601256469301,1.03568297570455,0.152396522954748,0.309526812104892,0.794719347540577,-0.281275783547406,-0.443857853070988,0.72638900793273,-0.0088739826065904,-0.0034062205692578,-0.0031986093077877,26.5,0
169202.0,1.98674621979244,0.21317049345948,-1.63101289266038,0.427358023017898,0.292539770615983,-1.13659736062635,0.241186560735379,-0.291790987265472,0.16033162829319,-0.346449558317014,1.65892567359451,1.37300722022034,0.970791139145018,-0.73395546583557,0.121288924400172,0.266156591091624,0.171578777265774,0.747927522521017,-0.256220672227522,-0.121117338217097,0.275351219243156,0.977535836618167,-0.034853156482917,-0.0159553077337155,0.230688192384941,-0.125380329377338,0.0028141322637767,-0.0374588760413026,10.5,0
57565.0,0.936892663736913,-0.272196035151385,0.534865486727958,1.35147383844512,-0.705319113889498,-0.391212618237007,0.0010822522015546,0.0605830775797724,0.331981764088232,0.000650600433014,0.944043895543002,0.596731526977892,-1.42693290019188,0.465424714305611,-0.793848174659181,-0.156381709296135,-0.142141549714196,0.0673123241011525,0.234496206185384,-0.0110819422058386,-0.0869617610211266,-0.400210732192317,-0.0896426348511696,0.512683832880171,0.474537793170645,-0.494177609097317,0.000944159226799,0.0318988478354871,115.14,0
73336.0,-0.839552081675096,-0.0249499269774575,1.28873204335863,-2.77277401453568,-0.939402988921044,-0.0457990871422381,-0.872666068178074,0.568542343191447,-2.1013434943495,0.645733140007857,-2.25992507851305,-1.9738657194297,-0.0790310642556462,-0.284591572696851,0.420263132026448,0.55882797634885,-0.136376630082755,0.987406437801871,-0.436108309406201,-0.291981799803684,-0.120248793127396,-0.0748915569202329,-0.416490444634393,-1.04923548089005,0.597613424877754,-0.0781656230041097,0.182066133624657,0.043105161612746,4.4,0
57823.0,-0.67283774192444,-0.0334535808386369,1.26849868986299,-2.0104918760094,0.367184087468827,-0.431369818677727,0.523961064891353,-0.0212942100948684,-1.40476423730991,0.498603746622932,1.0892312778111,-0.998504037767901,-1.5450189850586,0.188789131478105,-0.350662850194496,1.06260103180705,0.0067532428878209,-1.50818004035156,0.293474972129825,0.265763397654338,-0.146894491641768,-0.526186121743741,-0.0028854101791064,-0.386467984238835,-0.0689999104949444,-0.656417018367478,0.115780663945272,-0.0768296432335915,34.0,0
56103.0,-0.313751331854887,0.393738823799697,0.587495740743628,-2.08913043812428,-0.802257499681792,-0.922408908829445,-0.179897578513173,0.527550962701607,0.807556000244055,-1.38428728386604,0.685915005941065,0.101089298403447,-1.85157600696278,0.998670092209508,1.05798041654832,0.0883719478722088,-0.325439494852419,0.926476508891381,1.18515372665468,-0.260881785382844,0.0662945303435302,0.0126295075450913,0.0214489494549584,-0.03020838831703,-0.432076084278292,-0.219177564770644,-0.0772829156645204,-0.0386889857831052,8.9,0
128393.0,1.99216614067416,-0.886767482193449,-0.990642242622568,-0.75589702115909,-0.50655807037354,-0.159388144651888,-0.709144133071303,0.0555381434382762,1.66451981879581,-0.244221853996597,-1.61819617818278,-0.663942922092421,-1.02367518267208,0.140865753552834,1.34510727422112,0.667698761849493,-0.746224224228673,0.478330046160227,0.26710333845966,-0.0721434214341481,0.134473120895092,0.318564676171025,0.101865447613698,0.0741282383734743,-0.338960732716201,0.909447831651418,-0.0794366880778737,-0.0471496906879935,66.74,0
137222.0,2.02294152451505,0.0084823944468099,-1.87344572045413,0.218562858910851,0.638777423801162,-0.253996916171937,0.0461553855043686,-0.0151491447708625,0.330137807558877,-0.209840183593169,0.750592697113961,0.473081783761757,-0.430440023662991,-0.5674162950995,-0.36513979788035,0.592489830377435,0.164720694529634,0.287724592013597,0.416496594022692,-0.140099473376956,-0.329608485074338,-0.927119889507975,0.278969457861657,0.0278000220409046,-0.272487998175268,0.183638651534291,-0.0696595103003159,-0.0437019957892964,15.98,0
144330.0,-3.35798311757743,3.89913564820386,-2.36377939266807,-0.585937789280028,-0.274788466260133,1.96073382553736,-4.15019678921395,-13.3969383855507,1.08340823872849,0.411696364808873,0.637461703281251,0.851569935354182,-1.65984969063193,0.137094869857718,0.0429968627098195,0.530603360177654,1.31647806385484,1.54102985878906,-0.240444817485275,-2.86655545252789,13.2502310936316,-3.67819584393748,1.58171419405088,-0.804233193065069,0.853039027667931,0.0704999615441147,0.777844998690906,0.441935496004557,2.99,0
131435.0,-1.10497280929269,0.705277324677342,-0.0405837276997277,-1.93641856855929,-0.0723591690917763,-0.110987820513643,-0.0988787304393521,-0.206522362373821,-0.39559182635417,0.51476046498902,1.25362267236392,-0.376538841926747,0.180843411744662,-2.35594737060211,-0.728528451210562,1.67579707889347,0.970738851042675,0.0557112002649922,0.324053828297745,-0.107452755652247,0.553000412029851,1.22358881089238,-0.0230877961064849,0.606049120526893,-0.93321553455073,-0.387758192055834,-1.00910218703358,0.352611981457821,22.0,0
